,Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,10.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
11,11.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
12,12.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
13,13.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
14,14.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
15,15.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
16,16.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
17,17.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
18,18.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
19,19.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
20,20.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
21,21.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
22,22.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
23,23.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
24,24.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
25,25.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
26,26.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
27,27.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
28,28.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
29,29.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
30,30.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
31,31.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
32,32.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
33,33.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
34,34.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
35,35.0,2.6351746257849385e-09,2.635174622728473e-09,2.6351746179551777e-09,2.6351746105005995e-09,2.6351745988585817e-09,2.63517458067694e-09,2.6351745522821457e-09,2.635174507937205e-09,2.635174438682269e-09,2.6351743305242747e-09,2.6351741616092026e-09,2.6351738978052844e-09,2.6351734858038266e-09,2.635172842340736e-09,2.6351718373547327e-09,2.6351702676631294e-09,2.6351678157973194e-09,2.6961748203038844e-09,2.689676188006071e-09,2.6838356407014683e-09,2.6785721446766734e-09,2.673808046241648e-09,2.669466232507974e-09,2.66546619664155e-09,2.661718092233825e-09,2.658112849785086e-09,2.654503727430368e-09,2.6506659191058396e-09,2.6461821665860685e-09,2.6398733298440707e-09,1.5760327951507253e-09,4.6171203999935484e-10
